Participant_ID,Age,Gender,Brewing_Method,Time_of_Day,Sleep_Hours,Sleep_Quality_Score,Stress_Level,Physical_Activity_Level,Caffeine_mg,Stroop_Reaction_Time_ms,PVT_Reaction_Time_ms,N_Back_Accuracy,Focus_Level
P2600,38,Female,Drip,Morning,6.4836920338006125,6.458596931175454,2.231187493141264,10.0,180.0100281016704,549.8669564301815,190.19679083137757,0.7701957774904435,0.8979389093264051
P2601,64,Female,Pour Over,Afternoon,5.821710869055861,6.247011675846533,5.947398135455123,5.420396412953991,125.58483479157925,733.1801579814719,274.0176608590563,0.7212408253688556,0.8369148524455085
P2602,49,Male,Pour Over,Evening,7.421572688373366,3.6874940930959577,8.131996251024555,5.363794707311063,125.77459325320906,747.6482348336887,251.1484831690424,0.6892356172411063,0.7021584133149352
P2603,49,Female,Espresso,Morning,6.380773182467006,7.660100643049953,6.586256369349868,1.8442180486775142,89.04690273947249,778.3867923829187,317.29842742481685,0.7037767263749971,0.6337806115833028
P2604,53,Female,Drip,Morning,7.68529165708894,6.3876545019642155,9.030536094523132,7.005288573988465,129.00375432771952,738.8701927890808,311.9304804990587,0.7493672265508268,0.6508068279193457
P2605,48,Male,Espresso,Morning,6.269321747475818,4.488050684539489,4.615958574116619,4.413869095608526,60.97176972413465,732.4147734036488,297.36630117364416,0.6673815813304523,0.6432548451497162
P2606,23,Male,Cold Brew,Afternoon,7.305877270055049,7.45936406432137,3.2188490290060754,5.555346466005384,230.17458660328347,570.7387165822662,186.60612843696657,0.9323097763279461,0.8830211485604584
P2607,38,Female,Espresso,Morning,4.772804948566085,7.989418908016373,6.391601121517775,6.142217458872736,73.13354395638528,708.1441982739177,323.53656538461945,0.6664319849211056,0.4807335617029548
P2608,52,Male,Espresso,Evening,5.497229404462158,3.6934262346089017,6.179923427619407,3.927655314545226,60.60156299890827,664.4720447199049,323.16902056975397,0.5367766637788656,0.46209333132337765
P2609,31,Female,Drip,Afternoon,6.803778098202592,4.602165780640148,2.6301817100379585,7.7413521243299845,99.83756045928529,675.7516575921286,219.73608973761097,0.7391668845382602,0.7978173928583341
P2610,40,Male,French Press,Evening,8.251325684667641,7.477819330807441,5.309985125205823,3.0037568152449126,150.62035632507678,547.0071684961288,256.19815082186165,0.6613630060176969,0.7585230436350403
P2611,59,Male,Espresso,Morning,7.148829671628384,7.533485776569302,8.142119734744892,4.003260169715668,92.76232747309892,539.6943990539575,275.81280375062266,0.6851355641749938,0.7400257616675073
P2612,41,Female,Espresso,Evening,7.387420219523391,2.6516368808817763,8.507448160606918,4.28622236740029,60.025292364347635,892.3539303894389,315.7717945210649,0.5172493251120467,0.5608758527922447
P2613,47,Male,Espresso,Morning,7.076880844402113,6.300501652863121,7.064228375703938,3.825284588521463,100.71990032671289,639.6175847191557,249.09887284732037,0.6462753806178797,0.6694586547414985
P2614,27,Female,French Press,Afternoon,5.179529634237266,5.2413605626187385,6.887404656852004,3.2994627004579944,172.1809366136403,634.7114950420553,321.2121380471499,0.8000021648731644,0.74317264600672
P2615,22,Male,Espresso,Afternoon,5.852286034914819,7.696097610780047,8.100770457998967,4.701986918626256,88.71752210862458,743.6371897790056,312.52420260041606,0.7102653432416564,0.4340473875920993
P2616,59,Male,Espresso,Morning,9.040081488859599,9.406844281918268,6.746149987913105,4.756345314544528,69.08000241845835,720.1661659745564,338.98168577146834,0.5377567703009271,0.5685892321031301
P2617,47,Male,French Press,Afternoon,6.943549589676218,6.538825144695636,8.505479143450291,10.0,101.90428458850671,619.9806388419252,327.71485364421756,0.6509946253944012,0.7420302462949937
P2618,24,Male,Pour Over,Morning,5.440186754751422,4.539687260451288,5.239490928360022,7.855904196201057,150.2566012529003,597.7572344691392,283.32319683841973,0.8246088803170595,0.8472218069971118
P2619,23,Male,Cold Brew,Morning,6.972579018859545,8.102205158432772,6.939103856095581,6.023595975072445,151.0831401417386,651.5124880012529,323.7369505265178,0.7608348175861659,0.7846993361258415
P2620,25,Male,Drip,Evening,9.5,2.409582413431131,6.639009905125698,4.534426448195991,133.19056698143754,725.4343231653561,255.59411315381607,0.7041355318727088,0.6897723574700387
P2621,43,Female,Espresso,Afternoon,6.648150811045796,7.242732916942767,7.834562323722859,4.115624247868292,87.38435012308787,747.6709706564235,296.14572372548037,0.8445543107832614,0.6471740269771169
P2622,35,Male,Pour Over,Afternoon,8.356657489310436,9.85955276125327,9.208024405771532,2.679086364043873,92.41736022441742,691.0284895487147,240.4548965763998,0.6482471365727491,0.6924959780526009
P2623,53,Male,French Press,Morning,5.450383458344021,3.9346244067132368,6.87782397439162,4.711058093812602,97.89950997369253,703.626399186583,317.7743512440209,0.6888659657142622,0.7119003092853547
P2624,43,Male,Cold Brew,Evening,8.210298145392375,10.0,4.511274025910917,4.64541228234515,127.70150741939273,591.7362221902566,216.5561654211964,0.8156518383407881,0.7477825686184134
P2625,53,Male,Espresso,Morning,7.060849316280513,6.85382337423301,4.770571047171139,6.84760667818833,88.71012507003017,671.4296916982514,275.10178416060546,0.6855096677014076,0.7418823577059445
P2626,58,Female,Pour Over,Afternoon,8.422995746872466,7.42903812623657,7.151635938030075,4.451512383849401,118.6280050307036,653.8130756666513,263.89489127137705,0.638416183020938,0.7612822983864508
P2627,21,Male,Espresso,Morning,7.833748515495431,3.2581435143220694,6.292844396976923,6.01076849536844,84.94794808562004,784.7218695748397,249.70788331514058,0.6891389828857464,0.6620958726241444
P2628,30,Male,Pour Over,Afternoon,7.112922119631603,5.72751198059604,2.4688144570535746,8.226543722468076,197.1160275408192,607.3356302909823,270.8418255060752,0.861339894571106,0.9778422180494569
P2629,41,Male,Cold Brew,Evening,7.779261516022009,7.800998720485246,6.306933922511424,10.0,285.2648926964088,494.4432556488557,220.4491291852309,0.950498075485176,1.0
P2630,48,Male,Espresso,Morning,7.514727129721399,6.1523992925726025,6.671564088233125,1.600250530475721,95.5463638661053,900.0,330.9329099137084,0.6214236908808806,0.49594313708031346
P2631,39,Male,Pour Over,Afternoon,7.482614132065899,3.3984895178298005,6.282753904210301,5.628459078873119,153.23190337663738,664.5090038462391,255.77446300254545,0.8517543150804168,0.9046990913896511
P2632,57,Male,Pour Over,Evening,4.861137734099504,7.332070478080963,7.386002942857755,3.10134742245961,128.14263781154781,718.7517619395326,324.57876980720823,0.6984400993000244,0.6261973203279824
P2633,35,Female,Drip,Evening,8.24777433499941,5.841508332378432,6.9834715254777695,10.0,120.6594575670713,696.6865538010229,260.8561126333047,0.6594995096389427,0.8017534109361476
P2634,51,Female,Cold Brew,Morning,5.925734550579592,8.638813303054155,5.789182215954985,2.8843151326540677,197.79588254193854,626.279711934447,297.02127205173406,0.7955561364495845,0.8505901193045382
P2635,40,Female,Espresso,Morning,6.198916990347153,7.333903216766341,7.252698447585079,8.391022354864845,105.86506766715392,679.0047097210563,311.4503723935184,0.721166032828093,0.7067026894226809
P2636,56,Female,Espresso,Evening,6.982609214054659,3.8677147555319062,2.89642394234359,7.479739858136524,97.78560340404152,653.6151416809907,282.54473599243175,0.6528486754494358,0.5615501479957137
P2637,64,Male,Drip,Afternoon,8.121814925534446,3.4564257708160264,3.2662414194183174,3.8000841531146134,77.4354505987462,656.0217346684524,256.53278484079976,0.6220063334771763,0.59149240204691
P2638,54,Male,Espresso,Morning,6.9668623802533025,6.250979121320686,7.008852073125533,3.981042523442841,63.810407590777864,760.9845453244772,261.12050040154594,0.6006281153746948,0.8264536149932966
P2639,64,Male,Espresso,Morning,8.283324642398101,10.0,3.396524560298042,6.838671021692869,80.98864768366786,578.7610096930097,247.56198102377698,0.7201503489950903,0.7178811577862004
P2640,18,Female,Pour Over,Morning,6.067027244410339,8.2097149093551,9.295647282239758,7.7635654270244885,154.21662823451348,648.1845841712999,304.5280388564749,0.6317347556009332,0.7245743983493595
P2641,59,Female,Espresso,Morning,7.350322288103484,8.038546387515671,7.128186390353603,8.579711986335182,72.66893873330659,591.5530671501681,351.8252547652454,0.6269749609163808,0.6648237369816881
P2642,37,Female,Drip,Afternoon,6.361913696179812,5.8355399934022625,6.201989328151322,6.404447962495321,80.33091952610235,790.5026411360175,314.1000994424413,0.6631278484634889,0.5811244702270902
P2643,64,Male,Espresso,Afternoon,7.473366610556664,3.0163844329887257,8.456488947166262,6.97020374449407,80.607079948712,656.986830834671,314.56192977394807,0.5614317556071303,0.7337767097927748
P2644,42,Male,French Press,Afternoon,9.07212445040014,5.796768650210474,6.345353461561793,7.517922774955259,84.94340504039414,673.9955312863669,269.0151868487084,0.5537230447630556,0.5525800281957168
P2645,23,Female,French Press,Evening,5.563796468080179,4.66077524909001,10.0,3.4566422808644415,216.6125034961725,777.6429013349358,287.89176610379434,0.8475868035696656,0.9569605894369365
P2646,47,Male,Espresso,Morning,7.510760907028073,10.0,7.288018933381192,8.433082284223373,112.79472355534276,609.4924841497923,320.56223038893086,0.6832645745937316,0.6477169150935835
P2647,37,Male,Espresso,Morning,7.615981996553856,6.795130943262556,4.464492270914866,5.976257183699596,51.97630371691395,753.1191770954441,295.76462246259797,0.662390317524896,0.3900399721008432
P2648,26,Female,French Press,Morning,6.753473282126883,6.941197084153656,4.177813898550363,6.441176095589306,139.78022312187602,586.1152465574139,239.0465018851374,0.6421372329619538,0.8103739537805468
P2649,35,Female,French Press,Afternoon,8.457189176928996,5.88287319988329,3.6878622215057506,4.30083962712053,188.865700838961,556.7495417292753,214.62185930999402,0.890752909837889,0.86658973658669
P2650,57,Female,Drip,Afternoon,5.310508901754086,6.860496062540437,8.13505695669074,3.0380283627895786,82.8226292418911,779.9640476842109,350.4511840320753,0.5526186928584796,0.5785257218544309
P2651,20,Male,Pour Over,Morning,5.831910283418359,6.782225581027122,4.985088418742691,3.562141814101796,178.461115993186,653.2850484066643,234.2632077466359,0.8096659693210692,0.8092888132672589
P2652,53,Male,Cold Brew,Evening,6.810878917875776,8.427718744580142,8.568769448652128,4.734651562532474,209.95522860740323,551.9302959299747,274.0248505851605,0.9631966120536298,0.958102159451326
P2653,23,Male,Pour Over,Morning,7.390677226381264,6.010157203206991,7.122717888107743,3.3316383647964876,149.13998262148425,647.5714171877471,229.73289825459972,0.8517287478789755,0.7159793989070398
P2654,61,Male,Cold Brew,Evening,6.690708133806675,5.2415666617478776,6.255451071133173,9.543938112119848,139.91586091285023,694.1387401090817,305.8944784966971,0.7860760859350904,0.884265034054895
P2655,55,Male,Espresso,Afternoon,7.357552930946657,6.739007837801422,6.511261861286725,5.52893914537059,80.26201972859081,674.2679526861109,253.48392010981408,0.6332681291396355,0.6891153162837992
P2656,18,Male,Espresso,Evening,8.510684329432966,9.025540756943142,6.41028701333665,8.132215436741227,95.49949663016758,649.7921283034395,314.4295362265259,0.6611897564175379,0.8544998370839275
P2657,36,Male,Cold Brew,Afternoon,4.669421628883279,6.7606679378679475,2.2053157065267284,3.545887200448675,301.6462381560112,583.5772162599967,180.0,0.98,1.0
P2658,55,Female,Drip,Morning,6.021781734453893,7.097359633282592,8.423452961233206,8.088710485124784,151.82727858997575,741.225241000454,262.41159539002024,0.7937961134226849,0.8206819287335647
P2659,45,Female,French Press,Afternoon,6.5657765752949375,4.938782010526332,5.304101244783023,7.06504384500712,60.96229766103258,730.644168348556,337.7658220926728,0.6475929517879603,0.6606060587640489
P2660,64,Male,Cold Brew,Morning,8.599605486987372,7.47111894199752,7.002573902633676,1.4529076874872908,229.3564572121917,609.067430070699,272.91853617377933,0.7213952704711524,0.8329659319510694
P2661,26,Female,French Press,Morning,6.029483272391026,6.740050718108142,2.6990887991036008,6.419939876989762,227.6476638533012,553.897314807284,289.75246021484446,0.8985351071329178,1.0
P2662,64,Female,Pour Over,Morning,5.71832192742443,4.732673510595967,5.5203846572916255,7.7299805355904505,40.0,745.5373163331509,327.560843731721,0.5820725882460199,0.5507295679464405
P2663,27,Female,French Press,Morning,4.942239120065915,4.04294553799922,5.228981285632129,5.613261319109901,107.66427566536731,658.6441641651309,356.8643919028878,0.6806133546106305,0.7069058205375581
P2664,41,Female,Pour Over,Morning,6.43142633650259,7.774211688953263,2.6652347162748744,9.433229908767965,141.1847626866137,612.7388598289436,192.76876074390321,0.8209909917855845,0.9006801306775666
P2665,43,Female,Drip,Evening,7.597602604596994,6.744895764019492,5.3895512902024825,8.405395985512477,143.5041209714418,663.1834025768554,245.63026971799246,0.7385166564227843,0.7223718268737442
P2666,25,Female,Cold Brew,Afternoon,3.5,5.560939654983519,3.3698968637560887,8.26259165512748,122.96545593787026,620.010696341077,316.64951531563673,0.6810740084757204,0.7476476987801495
P2667,22,Female,Espresso,Morning,5.3290543058473485,5.877173969300845,8.747265591995737,4.052066053901638,76.80988850944803,736.1944026782085,339.161909995691,0.6053566302043749,0.6232434257444189
P2668,30,Male,Pour Over,Afternoon,5.819810032010893,8.08617822100101,6.296888223946743,4.2758330999506935,119.57998923557054,606.946030233316,267.2025511869378,0.6661243599630444,0.7674912549028821
P2669,39,Female,Espresso,Morning,6.411698089384366,4.046048763914779,5.194946462120747,5.544951560002516,74.6369652463189,646.9507220633212,283.0619863812079,0.6097858897864832,0.6721264028655981
P2670,51,Female,French Press,Evening,6.380599423832245,5.388037806030017,6.41776691148401,8.537269460833231,135.31704521858657,586.2081776834812,305.8654864067,0.8110681226449834,0.743113234828535
P2671,42,Male,Pour Over,Morning,3.5,7.331103785288535,2.8758905581277165,8.005847141639187,74.5463365065414,658.3347485319231,235.41531844361654,0.6106457968035673,0.6782214213654456
P2672,40,Female,French Press,Morning,7.460239642534841,8.964707068509385,1.0,8.222255105833629,192.53337739361507,449.7470217687777,223.3039726549471,0.8055208995108478,0.8248238705662782
P2673,58,Male,Drip,Morning,6.042379786150798,6.4548260788522,4.146272719362594,10.0,152.23000873314945,689.1119984772042,283.63277435346146,0.7830674015771388,0.9231703473732841
P2674,38,Female,Cold Brew,Evening,4.607134015471576,6.544472844933567,7.104470170684205,3.752937740687754,209.14817831751384,551.9401850479919,347.97236794872776,0.9676129782396389,1.0
P2675,20,Female,Espresso,Morning,6.656583041354936,5.977775228687383,4.544946364881295,3.1627551532523683,78.91231893172453,719.2690155998463,283.6762284580679,0.6402244265116875,0.4592664414719096
P2676,25,Male,French Press,Evening,6.925268392738195,5.930333375799959,8.098032432415579,6.162988359134513,167.97608562816185,663.031647613419,295.82392996107717,0.7846887763283494,0.7053744383175456
P2677,63,Male,Espresso,Morning,5.5432625814296195,5.411273808152063,6.8271824328651824,6.804202380104812,79.8551073539885,769.0462042578844,325.09229875660986,0.6895671141285765,0.5021364733865072
P2678,56,Female,French Press,Morning,9.068374772756894,4.469526891353565,7.625212321401959,9.236498579499282,228.07147602765204,667.2085450590251,233.9124003451263,0.9621795713949919,1.0
P2679,56,Male,Espresso,Evening,6.464146697157734,6.859548361175633,7.3441603317057265,4.463534070951143,72.20434561806147,599.8722800722211,310.0208033216385,0.6169759702507064,0.8461895101965282
P2680,39,Female,Espresso,Afternoon,6.077573110331484,6.197141623204701,6.61380777073377,10.0,43.41899809674277,709.7983710296113,282.931940388436,0.6534016532426038,0.7734424696081268
P2681,62,Male,Pour Over,Morning,8.818938537539518,4.657061660619462,3.115512864698218,1.1659137541102869,79.0367332187961,697.5882637552751,232.08293147042525,0.5964235989718657,0.5038708854930858
P2682,28,Female,Pour Over,Morning,4.679407362077787,9.155427439825676,5.668008341931317,6.81432861553761,78.20475915718465,632.0760897114968,342.28089965939705,0.6826379162665153,0.5922312610469154
P2683,40,Male,Espresso,Afternoon,5.697632975912613,8.497573670594686,8.819421256087143,3.555549808718263,86.57388500031828,682.0254877907715,332.70637423338934,0.6742088449253473,0.6870454325209875
P2684,33,Female,Pour Over,Morning,5.600305475519175,7.585556834900432,2.664408091898806,5.664044871142431,113.87429890255244,582.5904679656448,247.6540568520934,0.7538347085704258,0.8080450170040786
P2685,45,Female,Drip,Afternoon,6.290081173663841,4.272610791200561,7.286106188578877,1.0,123.94325327279681,733.9718172621729,316.3859814383548,0.7583005287552413,0.5511093737248015
P2686,52,Female,French Press,Afternoon,9.5,7.146213843378493,8.27324697987411,6.315187351889986,184.9632607360514,582.9231271627258,238.97609569648688,0.720283312759342,0.8393762081162125
P2687,59,Male,French Press,Afternoon,5.194905520502182,5.740715131689163,5.367365751058974,6.105207541378721,120.62319524259105,692.5572232430342,365.7033658900808,0.6460417059051967,0.5683595692754644
P2688,46,Female,Cold Brew,Morning,6.2225620686838585,6.2072575587574335,7.122039021395212,1.9408694317706696,175.79757786247288,717.9470283228266,335.4462090965745,0.6802302959105301,0.7891705265753461
P2689,55,Male,French Press,Morning,4.428045592758039,8.884189230531904,3.746013132283048,7.937645423525153,125.12824277109362,584.9745759615963,331.80583087697465,0.6434241805127903,0.7242851262653563
P2690,23,Male,Pour Over,Afternoon,9.41854532922987,5.91807107489736,4.3465706111795255,8.220678424750966,140.09732551867782,611.0579083878408,220.78890514463242,0.6910163831438528,0.8360681281982222
P2691,31,Male,Drip,Afternoon,6.2237192165743105,5.793236580024315,6.131956137869533,5.629773127419421,150.56171454392077,762.7816255149218,272.13101741761545,0.6900853087262737,0.8827378144228375
P2692,46,Male,French Press,Afternoon,7.51807646784465,7.012582439772005,4.574706908686707,1.0518927626821704,167.91901439407607,612.2487955779284,231.15420478276812,0.7773815785451081,0.8023385250548889
P2693,45,Male,Espresso,Afternoon,6.854080295373661,3.4824053970384283,9.911620395598511,8.657744861597587,73.21989825748719,900.0,334.9188509997787,0.6506899939905486,0.6745343590847549
P2694,27,Male,French Press,Afternoon,9.5,4.078820778821582,5.088579012050412,2.8038536112255543,167.13384623055816,736.1577582193173,210.3823396400407,0.8590080528313266,0.9644085868865298
P2695,63,Male,Cold Brew,Morning,7.453726994277389,5.048242803752596,3.02477306905196,5.284514820954974,117.53901543337943,705.7117550286323,197.66046928665241,0.7402115454599266,0.6826671432733796
P2696,64,Male,Drip,Morning,3.9614761977293442,4.8679277768572025,5.570181340951903,3.4324299005175187,184.43145889563706,599.5098623690493,298.80420490101295,0.7814894183830577,1.0
P2697,21,Female,French Press,Afternoon,7.2409987783611225,7.0480221464519435,6.531911939805065,8.893306457677511,208.73694879801707,598.0868567970241,283.76163307427635,0.8599137278466557,0.8385492137395324
P2698,41,Male,Drip,Morning,7.101460463863448,4.671027841843411,6.9973641334992775,8.122533817328584,126.35466721098365,743.7506096283444,350.5199901895791,0.6817323031625626,0.4953154048221767
P2699,19,Male,Espresso,Morning,4.78617954643731,6.182130294622554,4.431329251537089,4.556643783926094,92.24366205180755,695.8774143555244,291.5216768612105,0.5953256630131514,0.7563842835154042
